date_key,hour_of_day,season_id,weather_id,casual_count,registered_count,total_count,temp_c,atemp_c,humidity_pct,windspeed_mph
20110106,14,1,1,11,59,70,5.160000000000002,1.9982000000000006,36.0,11.0014
20110106,15,1,1,8,54,62,5.160000000000002,1.9982000000000006,36.0,0.0
20110106,16,1,1,12,74,86,4.220000000000001,1.0015999999999998,38.0,11.0014
20110106,17,1,1,9,163,172,2.34,-0.9982000000000006,51.0,11.0014
20110106,18,1,1,5,158,163,2.34,-0.9982000000000006,51.0,8.9981
20110106,19,1,1,3,109,112,2.34,1.0015999999999998,55.00000000000001,6.0032
20110106,20,1,1,3,66,69,1.4000000000000004,-2.0013999999999985,51.0,11.0014
20110106,21,1,2,0,48,48,2.34,-2.0013999999999985,55.00000000000001,15.001299999999999
20110106,22,1,2,1,51,52,2.34,-2.0013999999999985,51.0,19.0012
20110106,23,1,2,4,19,23,1.4000000000000004,-2.9979999999999993,59.0,12.998000000000001
20110107,0,1,2,4,13,17,1.4000000000000004,-2.9979999999999993,64.0,12.998000000000001
20110107,1,1,2,2,5,7,1.4000000000000004,-2.9979999999999993,69.0,15.001299999999999
20110107,2,1,2,0,1,1,1.4000000000000004,-2.9979999999999993,69.0,15.001299999999999
20110107,4,1,2,0,1,1,1.4000000000000004,-2.0013999999999985,69.0,8.9981
20110107,5,1,3,0,5,5,2.34,1.9982000000000006,55.00000000000001,0.0
20110107,6,1,2,8,26,34,1.4000000000000004,1.0015999999999998,69.0,0.0
20110107,7,1,1,8,76,84,1.4000000000000004,-2.0013999999999985,69.0,8.9981
20110107,8,1,1,20,190,210,1.4000000000000004,-2.9979999999999993,51.0,16.997899999999998
20110107,9,1,1,9,125,134,1.4000000000000004,-4.001200000000001,47.0,19.999499999999998
20110107,10,1,1,16,47,63,2.34,-2.9979999999999993,37.0,22.0028
20110107,11,1,2,19,48,67,1.4000000000000004,-2.9979999999999993,40.0,15.001299999999999
20110107,12,1,2,9,50,59,1.4000000000000004,-2.9979999999999993,37.0,16.997899999999998
20110107,13,1,2,9,64,73,1.4000000000000004,-4.001200000000001,37.0,19.0012
20110107,14,1,2,7,43,50,1.4000000000000004,-2.9979999999999993,40.0,16.997899999999998
20110107,15,1,2,9,63,72,1.4000000000000004,-2.0013999999999985,37.0,11.0014
20110107,16,1,2,5,82,87,1.4000000000000004,-2.0013999999999985,37.0,11.0014
20110107,17,1,2,9,178,187,1.4000000000000004,1.0015999999999998,37.0,0.0
20110107,18,1,1,7,116,123,1.4000000000000004,-0.9982000000000006,40.0,6.0032
20110107,19,1,1,3,92,95,-0.47999999999999954,-2.9979999999999993,55.00000000000001,6.0032
20110107,20,1,1,1,50,51,0.4599999999999991,-2.0013999999999985,47.0,7.0015
20110107,21,1,1,0,39,39,0.4599999999999991,-2.9979999999999993,47.0,8.9981
20110107,22,1,2,2,34,36,0.4599999999999991,-2.9979999999999993,43.0,11.0014
20110107,23,1,2,1,14,15,0.4599999999999991,-2.9979999999999993,51.0,11.0014
20110108,0,1,2,1,24,25,0.4599999999999991,-2.9979999999999993,51.0,11.0014
20110108,1,1,2,1,15,16,0.4599999999999991,-2.0013999999999985,55.00000000000001,6.0032
20110108,2,1,2,3,13,16,0.4599999999999991,-0.0015999999999998238,55.00000000000001,0.0
20110108,3,1,3,0,7,7,0.4599999999999991,-2.9979999999999993,55.00000000000001,11.0014
20110108,4,1,3,0,1,1,0.4599999999999991,-2.9979999999999993,55.00000000000001,11.0014
20110108,5,1,2,0,5,5,-0.47999999999999954,-4.997800000000002,74.0,11.0014
20110108,6,1,2,0,2,2,-0.47999999999999954,-4.997800000000002,74.0,11.0014
20110108,7,1,2,1,8,9,-0.47999999999999954,-4.001200000000001,74.0,7.0015
20110108,8,1,3,0,15,15,-0.47999999999999954,-4.001200000000001,93.0,7.0015
20110108,9,1,3,0,20,20,-0.47999999999999954,-4.001200000000001,93.0,7.0015
20110108,10,1,2,5,56,61,0.4599999999999991,-2.9979999999999993,80.0,11.0014
20110108,11,1,2,2,60,62,1.4000000000000004,-4.001200000000001,69.0,26.0027
20110108,12,1,2,8,90,98,1.4000000000000004,-4.001200000000001,59.0,23.9994
20110108,13,1,1,7,95,102,1.4000000000000004,-4.001200000000001,44.0,22.0028
20110108,14,1,1,12,83,95,1.4000000000000004,-4.997800000000002,32.0,32.9975
20110108,15,1,1,5,69,74,1.4000000000000004,-4.997800000000002,32.0,30.002599999999997
20110108,16,1,1,8,68,76,0.4599999999999991,-6.9976,28.999999999999996,30.002599999999997
20110108,17,1,1,5,64,69,-0.47999999999999954,-8.0008,37.0,36.9974
20110108,18,1,1,3,52,55,-1.419999999999999,-8.0008,39.0,19.999499999999998
20110108,19,1,1,4,26,30,-1.419999999999999,-8.0008,36.0,16.997899999999998
20110108,20,1,1,0,28,28,-2.3600000000000003,-8.0008,36.0,16.997899999999998
20110108,21,1,1,2,35,37,-2.3600000000000003,-8.997399999999999,39.0,23.9994
20110108,22,1,1,1,33,34,-2.3600000000000003,-8.997399999999999,36.0,26.0027
20110108,23,1,1,0,22,22,-3.3,-12.000399999999999,39.0,30.002599999999997
20110109,0,1,1,1,24,25,-3.3,-10.9972,42.0,26.0027
20110109,1,1,1,0,12,12,-3.3,-12.000399999999999,42.0,31.0009
20110109,2,1,1,0,11,11,-3.3,-12.000399999999999,46.0,31.0009
20110109,3,1,1,0,4,4,-3.3,-10.9972,46.0,27.999299999999998
20110109,4,1,1,0,1,1,-4.24,-10.0006,53.0,12.998000000000001
20110109,5,1,1,0,1,1,-4.24,-10.0006,53.0,12.998000000000001
20110109,6,1,1,0,1,1,-3.3,-10.0006,49.0,19.0012
20110109,7,1,1,1,5,6,-4.24,-10.0006,53.0,12.998000000000001
20110109,8,1,1,0,10,10,-3.3,-10.0006,49.0,19.0012
20110109,9,1,1,0,19,19,-2.3600000000000003,-10.9972,46.0,35.0008
20110109,10,1,1,0,49,49,-1.419999999999999,-8.997399999999999,43.0,26.0027
20110109,11,1,1,2,47,49,-0.47999999999999954,-8.0008,40.0,35.0008
20110109,12,1,1,4,79,83,0.4599999999999991,-6.9976,37.0,30.002599999999997
20110109,13,1,1,6,69,75,1.4000000000000004,-4.997800000000002,34.0,30.002599999999997
20110109,14,1,1,8,64,72,2.34,-4.001200000000001,32.0,31.0009
20110109,15,1,1,5,77,82,2.34,-2.9979999999999993,35.0,23.9994
20110109,16,1,1,13,79,92,1.4000000000000004,-4.997800000000002,34.0,30.002599999999997
20110109,17,1,1,3,59,62,0.4599999999999991,-6.0009999999999994,37.0,26.0027
20110109,18,1,1,4,44,48,-0.47999999999999954,-6.9976,40.0,22.0028
20110109,19,1,1,1,40,41,-0.47999999999999954,-6.9976,43.0,22.0028
20110109,20,1,1,0,38,38,-1.419999999999999,-8.0008,46.0,16.997899999999998
20110109,21,1,1,1,19,20,-1.419999999999999,-8.997399999999999,46.0,27.999299999999998
20110109,22,1,1,5,10,15,-1.419999999999999,-8.0008,46.0,19.999499999999998
20110109,23,1,1,0,6,6,-2.3600000000000003,-6.9976,50.0,12.998000000000001
20110110,0,1,1,2,3,5,-2.3600000000000003,-8.0008,50.0,19.0012
20110110,1,1,1,1,0,1,-2.3600000000000003,-8.0008,50.0,19.0012
20110110,2,1,1,0,3,3,-2.3600000000000003,-8.0008,50.0,15.001299999999999
20110110,3,1,1,0,1,1,-2.3600000000000003,-8.0008,50.0,15.001299999999999
20110110,4,1,1,1,2,3,-3.3,-8.0008,54.0,8.9981
20110110,5,1,1,0,3,3,-3.3,-8.997399999999999,54.0,16.997899999999998
20110110,6,1,1,0,31,31,-2.3600000000000003,-8.0008,50.0,19.0012
20110110,7,1,1,2,75,77,-2.3600000000000003,-8.0008,50.0,15.001299999999999
20110110,8,1,2,4,184,188,-2.3600000000000003,-8.0008,50.0,19.0012
20110110,9,1,2,2,92,94,-1.419999999999999,-8.0008,50.0,16.997899999999998
20110110,10,1,2,0,31,31,-1.419999999999999,-8.0008,50.0,19.999499999999998
20110110,11,1,2,2,28,30,-0.47999999999999954,-6.9976,47.0,19.0012
20110110,12,1,2,5,47,52,1.4000000000000004,-4.001200000000001,40.0,19.0012
20110110,13,1,2,4,50,54,1.4000000000000004,-4.001200000000001,40.0,19.0012
20110110,14,1,2,0,47,47,1.4000000000000004,-2.9979999999999993,40.0,15.001299999999999
20110110,15,1,2,2,43,45,1.4000000000000004,-2.9979999999999993,40.0,15.001299999999999
20110110,16,1,1,4,70,74,1.4000000000000004,-2.0013999999999985,40.0,8.9981
20110110,17,1,1,4,174,178,1.4000000000000004,-0.9982000000000006,40.0,7.0015
20110110,18,1,1,1,154,155,1.4000000000000004,-2.9979999999999993,40.0,15.001299999999999
20110110,19,1,1,3,92,95,-0.47999999999999954,-4.997800000000002,47.0,11.0014
20110110,20,1,1,1,73,74,-0.47999999999999954,-4.997800000000002,50.0,11.0014
20110110,21,1,1,1,37,38,-1.419999999999999,-6.9976,59.0,12.998000000000001
20110110,22,1,1,2,22,24,-1.419999999999999,-6.0009999999999994,59.0,11.0014
20110110,23,1,1,0,18,18,-1.419999999999999,-6.0009999999999994,59.0,11.0014
20110111,0,1,1,2,10,12,-1.419999999999999,-4.997800000000002,59.0,7.0015
20110111,1,1,1,0,3,3,-1.419999999999999,-6.0009999999999994,59.0,11.0014
20110111,2,1,2,0,3,3,-0.47999999999999954,-6.0009999999999994,55.00000000000001,12.998000000000001
20110111,5,1,2,0,6,6,-0.47999999999999954,-4.001200000000001,55.00000000000001,8.9981
20110111,6,1,2,0,27,27,-0.47999999999999954,-4.001200000000001,55.00000000000001,8.9981
20110111,7,1,2,2,97,99,-0.47999999999999954,-0.9982000000000006,55.00000000000001,0.0
20110111,8,1,2,3,214,217,0.4599999999999991,-2.0013999999999985,51.0,6.0032
20110111,9,1,2,3,127,130,0.4599999999999991,-2.9979999999999993,51.0,11.0014
20110111,10,1,2,3,51,54,1.4000000000000004,-2.0013999999999985,51.0,11.0014
20110111,11,1,2,4,31,35,1.4000000000000004,-2.0013999999999985,47.0,8.9981
20110111,12,1,2,2,55,57,1.4000000000000004,-0.9982000000000006,51.0,7.0015
20110111,13,1,2,6,46,52,1.4000000000000004,-0.9982000000000006,59.0,6.0032
20110111,14,1,2,3,60,63,1.4000000000000004,-0.9982000000000006,59.0,6.0032
20110111,15,1,2,2,45,47,-0.47999999999999954,-2.9979999999999993,80.0,6.0032
20110111,16,1,2,4,72,76,-0.47999999999999954,-6.0009999999999994,86.0,15.001299999999999
20110111,17,1,2,6,130,136,-0.47999999999999954,-6.0009999999999994,86.0,15.001299999999999
20110111,18,1,3,1,94,95,-0.47999999999999954,-4.001200000000001,93.0,7.0015
20110111,19,1,3,0,51,51,-0.47999999999999954,-0.9982000000000006,93.0,0.0
20110111,20,1,3,0,32,32,-0.47999999999999954,-6.0009999999999994,93.0,12.998000000000001
20110111,21,1,3,0,20,20,-0.47999999999999954,-2.9979999999999993,86.0,6.0032
20110111,22,1,3,1,28,29,-0.47999999999999954,-4.001200000000001,93.0,7.0015
20110111,23,1,3,1,18,19,-0.47999999999999954,-2.9979999999999993,93.0,6.0032
20110112,0,1,2,0,7,7,-0.47999999999999954,-2.9979999999999993,86.0,6.0032
20110112,1,1,2,0,6,6,-0.47999999999999954,-4.001200000000001,86.0,7.0015
20110112,2,1,1,0,1,1,-1.419999999999999,-6.0009999999999994,86.0,8.9981
20110112,5,1,1,0,5,5,-1.419999999999999,-6.0009999999999994,86.0,11.0014
20110112,6,1,1,0,16,16,-2.3600000000000003,-6.0009999999999994,93.0,8.9981
20110112,7,1,1,0,54,54,-1.419999999999999,-6.0009999999999994,69.0,8.9981
20110112,8,1,1,3,125,128,-0.47999999999999954,-4.997800000000002,59.0,11.0014
20110112,9,1,1,3,78,81,-0.47999999999999954,-6.9976,59.0,22.0028
20110112,10,1,1,0,39,39,0.4599999999999991,-4.001200000000001,55.00000000000001,15.001299999999999
20110112,11,1,1,3,32,35,1.4000000000000004,-4.001200000000001,51.0,26.0027
20110112,12,1,1,3,52,55,1.4000000000000004,-6.0009999999999994,47.0,39.000699999999995
20110112,13,1,1,0,49,49,2.34,-2.9979999999999993,44.0,23.9994
20110112,14,1,1,0,44,44,1.4000000000000004,-4.001200000000001,47.0,22.0028
20110112,15,1,1,1,48,49,1.4000000000000004,-4.997800000000002,47.0,27.999299999999998
20110112,16,1,1,5,63,68,2.34,-2.9979999999999993,44.0,22.0028
20110112,17,1,1,0,139,139,1.4000000000000004,-4.001200000000001,47.0,23.9994
20110112,18,1,1,2,135,137,1.4000000000000004,-6.0009999999999994,47.0,35.0008
20110112,19,1,1,1,82,83,0.4599999999999991,-6.0009999999999994,47.0,27.999299999999998
20110112,20,1,1,2,54,56,-0.47999999999999954,-6.9976,50.0,22.0028
20110112,21,1,1,0,57,57,-0.47999999999999954,-6.9976,55.00000000000001,22.0028
20110112,22,1,1,1,32,33,-0.47999999999999954,-8.0008,55.00000000000001,30.002599999999997
20110112,23,1,1,1,19,20,-1.419999999999999,-8.997399999999999,59.0,27.999299999999998
20110113,0,1,1,1,6,7,-1.419999999999999,-8.0008,59.0,19.0012
20110113,1,1,1,0,2,2,-1.419999999999999,-8.0008,50.0,19.0012
20110113,2,1,1,0,2,2,-1.419999999999999,-8.0008,50.0,23.9994
20110113,3,1,1,0,3,3,-1.419999999999999,-8.0008,50.0,22.0028
20110113,4,1,1,0,4,4,-1.419999999999999,-8.0008,50.0,16.997899999999998
20110113,5,1,1,0,3,3,-1.419999999999999,-8.0008,50.0,19.999499999999998
20110113,6,1,1,0,28,28,-2.3600000000000003,-6.0009999999999994,54.0,8.9981
20110113,7,1,1,0,72,72,-2.3600000000000003,-6.0009999999999994,54.0,8.9981
20110113,8,1,1,5,197,202,-1.419999999999999,-6.9976,50.0,12.998000000000001
20110113,9,1,1,2,137,139,-1.419999999999999,-8.0008,50.0,22.0028
20110113,10,1,2,2,36,38,-0.47999999999999954,-6.9976,50.0,23.9994
20110113,11,1,2,4,33,37,1.4000000000000004,-4.997800000000002,44.0,30.002599999999997
20110113,12,1,1,3,49,52,1.4000000000000004,-4.997800000000002,44.0,27.999299999999998
20110113,13,1,1,2,81,83,2.34,-2.9979999999999993,41.0,30.002599999999997
20110113,14,1,1,3,39,42,2.34,-2.9979999999999993,41.0,26.0027
20110113,15,1,1,5,55,60,3.2799999999999994,-2.0013999999999985,38.0,19.999499999999998
20110113,16,1,1,2,76,78,3.2799999999999994,-2.0013999999999985,38.0,23.9994
20110113,17,1,1,4,158,162,1.4000000000000004,-4.001200000000001,40.0,19.0012
20110113,18,1,1,3,141,144,1.4000000000000004,-4.001200000000001,40.0,22.0028
20110113,19,1,1,1,98,99,-0.47999999999999954,-6.0009999999999994,47.0,16.997899999999998
20110113,20,1,1,0,64,64,-0.47999999999999954,-6.0009999999999994,47.0,15.001299999999999
20110113,21,1,1,0,40,40,-1.419999999999999,-8.0008,46.0,19.999499999999998
20110113,22,1,1,0,30,30,-1.419999999999999,-8.0008,46.0,22.0028
20110113,23,1,1,1,14,15,-2.3600000000000003,-6.9976,50.0,12.998000000000001
20110114,0,1,1,0,14,14,-2.3600000000000003,-6.9976,50.0,12.998000000000001
20110114,1,1,1,0,5,5,-3.3,-8.0008,54.0,11.0014
20110114,2,1,1,0,1,1,-3.3,-8.0008,54.0,8.9981
20110114,3,1,1,0,1,1,-3.3,-6.9976,54.0,7.0015
20110114,5,1,1,0,8,8,-3.3,-6.9976,54.0,6.0032
20110114,6,1,1,0,17,17,-3.3,-4.001200000000001,54.0,0.0
20110114,7,1,1,0,70,70,-3.3,-8.0008,74.0,11.0014
20110114,8,1,1,2,156,158,-2.3600000000000003,-4.997800000000002,68.0,0.0
20110114,9,1,1,0,117,117,-1.419999999999999,-6.0009999999999994,69.0,8.9981
20110114,10,1,1,4,40,44,0.4599999999999991,-4.001200000000001,55.00000000000001,12.998000000000001
20110114,11,1,1,6,47,53,0.4599999999999991,-4.997800000000002,51.0,19.0012
20110114,12,1,1,2,59,61,1.4000000000000004,-2.9979999999999993,44.0,16.997899999999998
20110114,13,1,1,4,73,77,2.34,-2.9979999999999993,37.0,26.0027
20110114,14,1,1,5,59,64,2.34,-2.0013999999999985,41.0,19.0012
20110114,15,1,1,9,59,68,3.2799999999999994,-0.0015999999999998238,38.0,11.0014
20110114,16,1,1,3,87,90,2.34,-0.0015999999999998238,41.0,7.0015
20110114,17,1,1,4,155,159,2.34,-0.9982000000000006,41.0,11.0014
20110114,18,1,1,5,134,139,1.4000000000000004,1.0015999999999998,47.0,0.0
20110114,19,1,1,3,89,92,-0.47999999999999954,-2.9979999999999993,59.0,6.0032
20110114,20,1,1,0,68,68,0.4599999999999991,-0.0015999999999998238,59.0,0.0
20110114,21,1,1,4,48,52,-0.47999999999999954,-0.9982000000000006,69.0,0.0
